"DATE","POS","NEG","OBJ","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"2020-02-24",0.121666084404696,0.211074622694246,0.488576020122974,0.0023578814980436,0.0100195640022359,0.000508803801006149,0.0178755589714924,0.015362562884293,0.0151071129122415,0.00806952207937394,0.0441321967579651
"2020-02-25",0.117994967670208,0.206129787296296,0.482430732321016,0.00208139500863103,0.00815319348137745,0.000422481640773574,0.0214808508148279,0.0126217853067674,0.0135851838848416,0.00737575704379882,0.0497157318821499
"2020-02-26",0.128406177921813,0.197261685790199,0.489503956088873,0.00275133572742401,0.00988876237190154,0.000510466847683279,0.0186014422936556,0.0127496423462089,0.0131967533794634,0.00678496978190417,0.0451228869230095
"2020-02-27",0.139496939278774,0.191026139429636,0.487887667179205,0.00277698801821927,0.0114110069917897,0.000720879630972758,0.019360468827062,0.0123204618642839,0.0124041312483681,0.00761606080826249,0.0462425947953233
"2020-02-28",0.128606701455646,0.199688547102447,0.483932985443559,0.00349387530898105,0.00999890140071408,0.000590881625926943,0.0205512221917056,0.0157731392474595,0.0131950013732491,0.00737286459763802,0.0420589947816534
"2020-02-29",0.119111130419672,0.225869319662873,0.487097054479103,0.0021963680597793,0.0113446867668781,0.000539056390650795,0.023682161786428,0.0153533756190807,0.0161807281258146,0.0072923798766183,0.0417125727691372
"2020-03-01",0.139126540971719,0.202044234952866,0.481689630166788,0.00281501087744743,0.0105532269760696,0.000817258883248731,0.0182584481508339,0.015736838288615,0.0155227701232778,0.00802588832487309,0.0472388687454675
"2020-03-02",0.136134092691745,0.207199126965183,0.482931487228455,0.00337666678034308,0.0106273573645261,0.000597687821846333,0.0207482181222931,0.0142814855233093,0.0138577226068274,0.00753947413293319,0.0440945333015039
"2020-03-03",0.137536318706007,0.203246368129403,0.48093455144526,0.00298565223902951,0.00970921072337875,0.000756387599221207,0.0210732364834507,0.0129711547101992,0.014160670960012,0.00658235734611352,0.0457276022165643
"2020-03-04",0.142512024185792,0.195884980074209,0.480520819018826,0.00402487288717878,0.0103522742888553,0.000733337913975539,0.0218487013879346,0.0138157207640512,0.0136480005496771,0.00722419953277448,0.0494252439191974
"2020-03-05",0.136233512859971,0.202990217630251,0.489668058914047,0.0023138052319191,0.0102144427346669,0.00107281820180259,0.022079303143548,0.0134220158276544,0.012877335678171,0.0070136293690921,0.0460053308419434
"2020-03-06",0.1456643771729,0.198187908081068,0.478292207241584,0.00354837615534639,0.00976197744424657,0.000282964470448571,0.0202500635970491,0.0168655134401763,0.0117657932671924,0.00696777749512422,0.0453031459340286
"2020-03-07",0.144950107611035,0.204793582469184,0.47661905693602,0.00257170808061045,0.00872432009391509,0,0.0159499119546077,0.01916532968108,0.0135797299941303,0.00490549794560751,0.0384453140285659
"2020-03-08",0.132409827674459,0.199358130011947,0.492748677700051,0.00362340897457772,0.0106563385087869,0.000703497696638799,0.0192737758061764,0.0148109878860263,0.0142856167889439,0.0068096229312404,0.0409852926121821
"2020-03-09",0.139959263729634,0.205361597264135,0.477494467913901,0.00356447394890364,0.0101086803460069,0.00087230939448803,0.0202172098169383,0.0141078253872461,0.0129968316234158,0.007683212633273,0.0457284751559043
"2020-03-10",0.133398481012661,0.202749620253169,0.480506329113924,0.00284278481012658,0.0101909873417722,0.000713012658227848,0.0198031898734178,0.0160469873417722,0.0120434936708861,0.00683762025316454,0.0429472405063293
"2020-03-11",0.131848419985356,0.195363318875686,0.481721399200135,0.00350684391370473,0.0103687264124373,0.00107829662592238,0.0210325015490341,0.0121956289077903,0.0125835070128992,0.00705891961921928,0.0436209091421165
"2020-03-12",0.137822787324926,0.20470010926791,0.493890930763882,0.00239237111353929,0.0106285089897686,0.00056966325618357,0.0194260454951824,0.0144238800039735,0.0156559054335948,0.00825060097347769,0.0403291149299694
"2020-03-13",0.135095335586198,0.194916997607363,0.491551762413359,0.00256436693717471,0.0100957549147776,0.00126548432451099,0.0176598998544683,0.0137855997632027,0.0140519967440369,0.00813309982486867,0.039816926074838
"2020-03-14",0.145868773861315,0.217045192222321,0.480511409038444,0.00243434253751221,0.010634644410903,0.000513539909437983,0.0219895232176152,0.0173159904110805,0.0153777856698926,0.00923856876498271,0.0417854923199858
"2020-03-15",0.131078052413207,0.20534841661052,0.479875172878471,0.00306720096457321,0.0090788325827157,0.000886627185361183,0.0177154509025143,0.015817794957268,0.0156525408702436,0.011371183375297,0.0454655838859535
"2020-03-16",0.132415187673386,0.195436344797623,0.486547010261038,0.00339149035729804,0.00984070323205989,0.000883853069955547,0.0168201477322103,0.0136577425716101,0.0122182559577526,0.00768180754704367,0.0457388950165446
"2020-03-17",0.127325322652427,0.195970065350295,0.48061743142904,0.00356639261705666,0.0096524020331202,0.000896353032112993,0.0177942051390158,0.0110886093739021,0.0127667767549715,0.00833195137376148,0.0437615065701639
"2020-03-18",0.124673645722246,0.190612444773327,0.489977582867217,0.00278224911310858,0.0104747208740505,0.00077271639062398,0.017260713430692,0.0123978932248026,0.0161978801662785,0.00746960628550285,0.0454129322915534
"2020-03-19",0.124804571150692,0.19964014345633,0.487163900877353,0.00313383178327559,0.0106327882803477,0.00123842522237757,0.0193712641582073,0.0114005227645736,0.0159259214232164,0.00866095272830425,0.044203797134926
"2020-03-20",0.12319509323611,0.203663742356921,0.489764915878622,0.00313402453381946,0.00993452584406214,0.00102244502677452,0.0165547073791348,0.0139051308343777,0.0156178648741028,0.00803987695112224,0.0450788044510273
"2020-03-21",0.116404320987654,0.207951092117758,0.472459639126306,0.00324667616334283,0.0100299145299145,0.000585470085470086,0.028599477682811,0.0104636752136752,0.0127037037037037,0.00742497625830959,0.0382685185185186
"2020-03-22",0.153520336605893,0.202458543024506,0.481120919616093,0.00321678629376014,0.0114147347578583,0.00128240244204274,0.0197254901960785,0.0157618458323021,0.0153461485575998,0.00745714049995874,0.0486476913345984
"2020-03-23",0.136894684796046,0.193606922126085,0.488875154511743,0.00250758961681088,0.00966679851668729,0.00081008652657602,0.0165378491965389,0.0124483559950557,0.0140629419035847,0.00696415327564894,0.0461202966625467
"2020-03-24",0.137966468474906,0.189360463894786,0.487089522448894,0.0031846544950312,0.0107488287076917,0.0013375212723491,0.0157899027249617,0.0131019181881212,0.0149672878542765,0.00707884950732185,0.0458425110826313
"2020-03-25",0.130698584917732,0.197076946697718,0.481486220220579,0.00353432789989509,0.0110890759743084,0.00106051843701221,0.0169178331072955,0.0124277489188567,0.0157379155044909,0.00772399498451854,0.0468762250825254
"2020-03-26",0.137061114842179,0.188250100738754,0.485775688381464,0.00298466084620551,0.0103565345869711,0.00104236400268637,0.0163774882471457,0.0119732437877771,0.0161778374748153,0.00757012760241772,0.0483032370718606
"2020-03-27",0.121169058562363,0.192622017947037,0.481724666228934,0.00274408279398431,0.0109014163774505,0.00134171278491699,0.0181349466904293,0.0154126254572743,0.0169714535847169,0.00600337679392176,0.0472244004627461
"2020-03-28",0.133286130496646,0.203965715834407,0.477200352327393,0.00221370011518396,0.0111064435259842,0.00118395555254421,0.0172901958127245,0.015308218714005,0.0176274815366895,0.00841520428213293,0.0464799783183141
"2020-03-29",0.133855783852602,0.201258266435621,0.471337129115536,0.00267114616119107,0.0116048378540864,0.000813877002510875,0.0182341125296176,0.0138178024542915,0.01427308413198,0.00734208013579941,0.0477793966828164
"2020-03-30",0.135869880044814,0.196605186217453,0.486569937426565,0.00341754788643878,0.00979593955788725,0.00071393830095363,0.0179915293603302,0.013890154930732,0.0166277563734733,0.00756165805940376,0.0457554990846243
"2020-03-31",0.129593064210243,0.188177458683286,0.486426442698456,0.00307336765104308,0.0108287185044703,0.0012935247900298,0.0179004063939312,0.0125857491194799,0.0149731780005418,0.00769764291519913,0.0473353020861556
"2020-04-01",0.144679488903835,0.192475050437123,0.486240753194351,0.0020604707464694,0.0107688500336248,0.000593570948217888,0.0160550369872226,0.012950047074647,0.0159742837928715,0.00697759246805649,0.0459971486213852
"2020-04-02",0.13043366916193,0.193584454325438,0.482974053019643,0.00276270614059774,0.0106141160578601,0.000811391906343221,0.0170870152529971,0.0129070749141667,0.015386784488096,0.00679118590645578,0.0477513930320259
"2020-04-03",0.130145172062287,0.199288199936732,0.48332103061619,0.00344040212309747,0.0109312102358607,0.000675032514323878,0.0159131779675911,0.0129693838096242,0.0160121621146613,0.00719336356286689,0.0462648247741574
"2020-04-04",0.140715327048304,0.209167071629896,0.504616580814462,0.00163009038779279,0.0127114394013024,0.000653124696277578,0.0133944989794926,0.0163034308484789,0.0141510350860142,0.00571484109242881,0.0380509281757215
"2020-04-05",0.130567692367391,0.201522641729077,0.479919289123433,0.0029280198672927,0.010202087617865,0.00083015792945559,0.0185770051608397,0.0158504520585154,0.0175044817818478,0.00664048736952388,0.0467821970431882
"2020-04-06",0.130115818620301,0.199718938875163,0.483579956530801,0.00244904278441063,0.0110142614702117,0.00103677017893828,0.0173038973412332,0.0130891118587549,0.0155503022002561,0.00609825229999701,0.0466889570369489
"2020-04-07",0.130720790681258,0.192250970702439,0.480727144369926,0.00261602541475468,0.0113661136604306,0.000919590540063537,0.01421376632545,0.0125721849629368,0.0153884221673138,0.00649431697846806,0.0454570420049417
"2020-04-08",0.141174908338819,0.189723371251295,0.484793644824669,0.00283543292281658,0.0110297546300649,0.000715239259189621,0.0167637021716649,0.0143028109429351,0.0153273009307135,0.00716456707718341,0.0446094763561155
"2020-04-09",0.132746061569592,0.191201618731033,0.481572481572482,0.00272634773811244,0.011240526087585,0.000827287180228357,0.01577152767741,0.0134452955629427,0.0161292094233271,0.00648105217516981,0.0495590692296576
"2020-04-10",0.123032279833541,0.194605406216026,0.492145615416339,0.00228688186555693,0.012110598732801,0.000775165898099202,0.0159693322835827,0.0176383608892887,0.0156127169797174,0.00608810407528212,0.0433689498744047
"2020-04-11",0.127800889743898,0.228707466634603,0.473968979199231,0.00381603943729711,0.00984778165203799,0.000603342551400745,0.0211614764939281,0.0179947096308765,0.0193040759889383,0.00772441986293135,0.0369003246362872
"2020-04-12",0.134433119332849,0.204075716460391,0.484148520749222,0.00227155999735257,0.0108146138063406,0.000578926467668277,0.0166349195843537,0.0160241577867496,0.0145988483685221,0.00758322853928121,0.0477000463300021
"2020-04-13",0.124942774727833,0.195854657113616,0.475605595359945,0.00321820042802643,0.0117736422567538,0.000571074098197946,0.0164898111100772,0.0162358487639961,0.0165095375453615,0.0056251356967836,0.049011258955988
"2020-04-14",0.121919360885993,0.187587459983275,0.492659994808641,0.00292533094915352,0.0101358982493583,0.000886107345773368,0.0165490727655524,0.0132364664147896,0.0142848902604332,0.00566111960314942,0.0486005825858739
"2020-04-15",0.112394998855575,0.199763962005038,0.48892767223621,0.00322922865644312,0.0100677500572213,0.000591954680704967,0.0144061570153353,0.0168565461203937,0.0149521057450217,0.00654423208972302,0.0514489013504236
"2020-04-16",0.119809473498858,0.198180665610147,0.480331044197922,0.00440190174326465,0.0121535481598873,0.00101088219756999,0.0165150202500439,0.0164821975699947,0.0163989434759641,0.00765014967423841,0.0493829899630214
"2020-04-17",0.124646763227905,0.2034178244162,0.482522908660952,0.00353820573455513,0.0104637895359149,0.0010057641146911,0.016433638782146,0.0173255246822347,0.0170342151936151,0.00708439255099024,0.0427083949157551
"2020-04-18",0.112645098985997,0.232494447126992,0.488556253017866,0.00192699179140512,0.00878300338000966,0.000941574118783196,0.0195246740704973,0.0182259777885079,0.0128942539835828,0.00798841139546113,0.0472432641236117
"2020-04-19",0.124822391668217,0.196484656871864,0.475692765482611,0.00254922819416031,0.0106727171285103,0.000586646829086851,0.0142749488562395,0.0141924493211828,0.0159328249953506,0.00806628231355771,0.0477798772549749
"2020-04-20",0.14627487482347,0.186214212350754,0.478912569007575,0.0028509436384645,0.0112929130825523,0.000529721401977147,0.0175873026062396,0.014801386570805,0.0164343304660418,0.00619623828476055,0.0502608807292336
"2020-04-21",0.128036916122553,0.18609643395279,0.48041185334003,0.00338804620793571,0.0106186840783526,0.00126740331491713,0.0148695630336514,0.0124657960823707,0.0171971371170265,0.0078976393771974,0.0449047714716224
"2020-04-22",0.133564230473067,0.193776825471227,0.473668351802873,0.00313991094445747,0.010068432153738,0.00103445043355988,0.0172650574173892,0.0139521912350598,0.0161484482239111,0.00770457665137768,0.0479195152164451
"2020-04-23",0.124194751013405,0.192034500103563,0.481255732757345,0.00415959996449389,0.0117324614610765,0.00129514453945617,0.0155570612776282,0.0145315856436962,0.0172929549960056,0.00783489658845459,0.0475870047637366
"2020-04-24",0.135403728987742,0.189700873522721,0.475702855465022,0.00255582470821405,0.0107521104015268,0.000544153270204801,0.016558614108493,0.0145513469867136,0.0194830800851501,0.00806753284885854,0.0497530646700436
"2020-04-25",0.11735549132948,0.207134393063582,0.482225433526012,0.00187167630057803,0.00990404624277456,0.000359248554913295,0.0211150289017341,0.018542774566474,0.017793063583815,0.00911647398843931,0.046607225433526
"2020-04-26",0.135386463756508,0.188416645429062,0.488113008337277,0.00202715986456475,0.011520224269123,0.000595769468817126,0.0138445407215932,0.0159560927658645,0.0148718826227837,0.00639785924928095,0.0454278224778827
"2020-04-27",0.128963550305434,0.185695618754806,0.476313766738137,0.0021407823941098,0.00889971277155224,0.000478012864598083,0.0143535741737125,0.0147293175290263,0.0159075205307658,0.00606764027671021,0.0485805251021486
"2020-04-28",0.147798939247832,0.177988856744886,0.485883424408015,0.00400139290688954,0.0107648666023787,0.000706203792992607,0.0131007714561235,0.0148311368263153,0.0143516554162648,0.0068637629915354,0.0471396657023466
"2020-04-29",0.143685046516906,0.184023469156215,0.477162955039061,0.00381659048915686,0.0104741158546468,0.000530973451327433,0.0147964601769912,0.0134301922266524,0.014635547343512,0.00612732989724138,0.0432760867451133
"2020-04-30",0.153212760853923,0.190354521467981,0.48563204605421,0.00298536819381147,0.0110177980331015,0.000901703046294075,0.0151515471336052,0.0164794435116335,0.0156005756776205,0.00820705205085152,0.0498341088990165
"2020-05-01",0.132535164543524,0.197219347133759,0.478768577494692,0.00200623673036094,0.0100358280254777,0.000354564755838641,0.0129747876857749,0.0152397823779193,0.0191466295116773,0.00698819002123142,0.0501922770700636
"2020-05-02",0.175517301338897,0.191158059467918,0.469831333681099,0.00115040862458703,0.0117864719179273,0.000230916362371761,0.0148624587028343,0.0148690662493479,0.0138734133194227,0.00813945400799862,0.0499172317857764
"2020-05-03",0.154825963466253,0.184168244597908,0.484517709957674,0.0033963577634217,0.0102122967253286,0.00084161283136556,0.0142866451325462,0.0165627088438406,0.0157634216974827,0.00624459790599241,0.0458166072621965
"2020-05-04",0.144255791215404,0.177654933814682,0.492102888086643,0.00271773465703971,0.0117439079422383,0.000246841155234657,0.0145767900120337,0.0147591756919374,0.0141993080625753,0.00725142900120336,0.0492802346570398
"2020-05-05",0.153637228012435,0.188939842750048,0.480234046443591,0.00258496982995063,0.010852660449808,0.000569683671603584,0.0153139513622234,0.0128280124337173,0.0121455476321082,0.00718603035289813,0.0443599926860486
"2020-05-06",0.141646936864634,0.175233413590157,0.485052166934189,0.00398348047084002,0.00957671214553236,0.000831460674157303,0.0153499197431782,0.0132152220438737,0.0141154360620653,0.00663817549491706,0.0458432985553774
"2020-05-07",0.142277994614386,0.191821124928144,0.482496747450909,0.00271610541284681,0.010054521799643,0.00100523433481589,0.0151062902786603,0.0143154518774016,0.0149702580859883,0.00673419866267284,0.0461676802517321
"2020-05-08",0.146267044639015,0.189975599253627,0.474020381799914,0.00228871824314626,0.00976130328692406,0.000793957226926941,0.0155798765609301,0.0180645184440935,0.0152910865508827,0.00563585474379216,0.0480511698004883
"2020-05-09",0.149483392226148,0.189465017667845,0.496325088339223,0.00146318021201413,0.00879477031802121,0.00132791519434629,0.0181932155477032,0.0182151236749117,0.0163995759717315,0.00563660777385158,0.0485871378091874
"2020-05-10",0.136227897134251,0.187278792008897,0.481187905742262,0.002580610451562,0.011201965496216,0.000926724292528962,0.0182062336358093,0.012248771564865,0.0140301997776263,0.00740303432445033,0.0544038592589937
"2020-05-11",0.137815932116811,0.197182507023869,0.481596049606947,0.00248239066889917,0.0102635298124131,0.000542441183982745,0.0172862616000228,0.0158775151119562,0.0167110139909753,0.00626142974714079,0.0464355648891792
"2020-05-12",0.13970973864798,0.192457877062348,0.485121915608118,0.00332036793692509,0.010225434369981,0.000964345159877354,0.0129919112279165,0.0133988027449263,0.0143287487224412,0.00573380055482553,0.0469409840852682
"2020-05-13",0.137196909979508,0.193279205423302,0.477639392506175,0.00285280361553418,0.0105227284670766,0.000815124283987598,0.0146102264964002,0.0119538073466814,0.0150765673445793,0.00533333333333332,0.0442989121866626
"2020-05-14",0.13830362071765,0.191200519564867,0.485923039454457,0.00330956324078584,0.0106225685987985,0.000659587595388862,0.0152870271147913,0.0139436921578179,0.0144294853060562,0.00761461276181198,0.046892612437084
"2020-05-15",0.142716380466285,0.188789740040661,0.482936113153683,0.00297521519096847,0.0113274795622648,0.0015761927419006,0.0158178121891085,0.0170511700333059,0.0181223236299148,0.00510679527661231,0.0493998875383882
"2020-05-16",0.137856678583035,0.183721156971075,0.495775105622359,0.00407409814754631,0.0124270393240169,0.000835879103022424,0.0159210269743256,0.0139463763405915,0.0125953851153721,0.00667013324666883,0.045777705557361
"2020-05-17",0.139732110574238,0.185629293626535,0.489037898958025,0.00385846234756599,0.0107239917167932,0.000935476448739441,0.0164064687900602,0.0150464451237551,0.0189385004766131,0.00656884593892779,0.0467305656904316
"2020-05-18",0.139686802790253,0.189094862887969,0.490835663249456,0.00304143014487842,0.010147872009941,0.000841650427857324,0.0150628936146177,0.0151848400124263,0.014825100963032,0.00644875596599733,0.0471083622807763
"2020-05-19",0.147877775771801,0.19101071192153,0.483871938376362,0.00241457543479569,0.00960522356622734,0.00104212553409159,0.0154423782872961,0.0144114461094061,0.0139564903412168,0.00658392008184388,0.048022807967744
"2020-05-20",0.13236752410639,0.190573309639644,0.488012351793049,0.00221231100882687,0.010573367902817,0.000661112244006176,0.0141226439828706,0.0132828968450491,0.0147408162670784,0.00609001660500479,0.0499408046144436
"2020-05-21",0.131899276213575,0.186413657205655,0.481299026109364,0.0022880745765281,0.00951760203114932,0.000647315169199288,0.0150076168100345,0.0147641820455493,0.0148307249232635,0.00591337299632421,0.0513495016863086
"2020-05-22",0.132207786799918,0.196642515094735,0.490776597959609,0.00342760774515928,0.0102709972933583,0.000571143035602749,0.0137565688111597,0.0154037892983552,0.0179522798251093,0.00741311680199873,0.0436215698521757
"2020-01-09",0.119420160570919,0.23535236396075,0.457627118644068,0.0011900089206066,0.011764495985727,0.000836752899197145,0.0304870651204282,0.0152595896520963,0.0295379125780553,0.00773595004460303,0.0408046387154326
"2020-01-14",0.124761904761905,0.282086167800454,0.467120181405896,0,0.0166530612244898,0.00294331065759637,0.02718820861678,0.0200226757369615,0.019469387755102,0.0125396825396825,0.0474512471655329
"2020-01-15",0.134653465346535,0.267376237623762,0.475247524752475,0,0.0100148514851485,0.00321287128712871,0.0263514851485149,0.0218564356435644,0.0212524752475248,0.0101683168316832,0.044950495049505
"2020-01-16",0.140560471976401,0.174483775811209,0.448377581120944,0.00248967551622419,0.00285545722713864,0.00341297935103245,0.0151356932153392,0.0150825958702065,0.00823893805309734,0.000991150442477876,0.0826991150442478
"2020-01-17",0.0820833333333333,0.332678571428571,0.541666666666667,0,0,0.00521428571428571,0.0154404761904762,0.024202380952381,0.0423333333333333,0.00688095238095238,0.0417619047619048
